playerID,yearID,z_AVG,z_ISO,z_BB,z_SB,z_DEF,PA
aloumo01,2006,0.8785143293501952,1.6482220204716793,-0.39808464482812583,-0.5574548073936614,-0.406123376687377,378.0
aloumo01,2007,2.125679460495881,0.3761072650292441,-0.4047916943462661,-0.40653509789012937,-1.4799602504347944,360.0
altuvjo01,2011,0.47184221211096106,-1.2632676266440155,-2.063980557446171,0.5402929893422629,-1.2389767068570794,234.0
altuvjo01,2012,0.8881330863827772,-0.8755272941943912,-0.6642943304313422,1.665821759159433,1.0408707954181073,630.0
altuvjo01,2013,0.7206678407150632,-1.3563595750022133,-1.2132496397566752,1.8384216547702021,0.5435003667334454,672.0
altuvjo01,2014,2.5486693505039772,-0.5673452673000254,-0.9461363470952747,3.3800369190932344,0.9341042465436323,707.0
altuvjo01,2015,1.8126519563735288,-0.17840997813547924,-1.033193725390464,2.4255002789195332,-0.4349694294649393,689.0
altuvjo01,2016,2.465302284018079,0.46864819052036594,-0.011235581173909728,1.4047652515671123,-2.2017178249100615,717.0
altuvjo01,2017,2.7917659331399918,0.40443503040970274,-0.012465027236267114,2.0078022969012683,-1.7222275315873432,662.0
altuvjo01,2018,1.9912221710730544,-0.6162194202897986,0.13198288633864097,0.8694943327945749,-3.1122148995745578,599.0
altuvjo01,2019,1.211364103591858,1.0214848043041176,-0.4312813970701438,-0.12968969725757365,-2.50731403733114,548.0
altuvjo01,2020,-0.8062989195539834,-0.8297206965244419,-0.3103915076486776,-0.24090624512036263,,210.0
altuvjo01,2021,0.8312772424328082,0.6271474776431981,0.27066991063387474,-0.40406931403187624,-0.5796753562555822,678.0
altuvjo01,2022,1.6882693826619763,1.4572869062799365,0.9277441566011837,1.037941238702139,-2.682440130868613,604.0
altuvjo01,2023,2.075425384396933,0.7582145210126651,0.6739640721541341,0.7763259649028124,-2.427090836208558,410.0
altuvjo01,2024,1.5659356229430905,-0.27345195444044756,-0.4911279413638777,0.5674288435895072,-2.5408726083668847,682.0
altuvjo01,2025,0.5914639196957789,0.2664421164514387,-0.05396003155549654,-0.2057753504870505,-1.2253906516514077,654.0
anderbr01,1988,-1.6754191125218092,-1.0369098430959875,-0.7186907574991923,0.21591737270615474,1.1919363187310477,364.0
anderbr01,1989,-1.7324740554495262,-0.40587419600989255,1.4773079925811607,1.381549175641895,0.90885967697966,317.0
anderbr01,1990,-1.1718313076177942,-1.0557772099287446,0.6369807006720928,1.2828205233231982,0.46496587067660367,279.0
anderbr01,1991,-0.9941471162520108,-0.7275426095423632,0.8954992044471939,0.7797125428348956,-0.40806565915962856,313.0
anderbr01,1992,0.3426866943973003,0.96666212551608,1.225902746148601,2.1133294256071395,0.10473920893042744,749.0
anderbr01,1993,-0.29855463788966274,0.297164844356938,0.9622087516859475,0.7239871392093682,-0.9207145930251895,664.0
anderbr01,1994,-0.42336170793168104,-0.06367013744869106,0.43861351604304477,1.8710880943988644,0.006156158005414914,525.0
anderbr01,1995,-0.36448143503851377,0.3882001985570329,1.0102763525875358,0.8653121332421861,-1.2062056296838153,657.0
anderbr01,1996,0.6221570643607903,2.562010692306172,0.4488285368968708,0.5464720500642427,0.8540462509451787,687.0
anderbr01,1997,0.5164991635570712,0.360870567741983,0.7733703393158734,0.27789918578114636,-0.08734088289880412,696.0
anderbr01,1998,-1.1988484818852208,0.32105415347863275,1.1537795207700143,0.9727950437467,-0.03480172764215786,574.0
anderbr01,1999,0.10305278931538947,0.36068253077301593,1.130385686423262,1.6386581704709364,0.16443737741340528,692.0
anderbr01,2000,-0.6404449816589468,-0.17264307821218527,1.3643663993868553,0.5581783655915596,0.5808099536944623,618.0
anderbr01,2001,-2.218656071170861,-1.0933038191646685,0.8806301357565584,0.3783419809206752,-0.06059373772988008,501.0
anderga01,1995,1.4501777359141261,0.4220585127629396,-1.2766906299670595,-0.2373520844859908,0.33757383882360814,400.0
anderga01,1996,0.23032901630751573,-0.6628341074169932,-1.4172283320888754,-0.4398519421121598,-0.2975061860577926,642.0
anderga01,1997,1.015165105943211,-0.862266118971142,-1.3033166933916986,-0.25642578050057296,0.6254192860422734,662.0
anderga01,1998,0.6492108704277418,-0.03208402147036574,-1.3832048258995702,-0.3748700137735693,-0.09269649232597602,658.0
anderga01,1999,0.764013223026454,-0.0746682891385615,-1.3236489040404864,-0.7446144910035636,1.781435272630696,660.0
anderga01,2000,0.2738503689756001,0.8263604372442086,-1.8198378477844634,-0.31983639463901464,1.167217617027798,681.0
anderga01,2001,0.5822698382716086,0.26068469203516653,-1.3962913059319075,0.06255715176754732,-0.35920662034908674,704.0
anderga01,2002,1.3115185253391988,1.1678660113922756,-1.281069375288281,-0.41619446850695485,-0.4401986697397539,678.0
anderga01,2003,1.5161686490492434,0.9468032355892949,-1.2159915899779474,-0.3418090243439762,0.531909156290843,673.0
anderga01,2004,0.9840526732620755,-0.4229941953514614,-0.7900558722823826,-0.6244506377923168,0.43028428740329555,475.0
anderga01,2005,0.48371450103995317,-0.17947537665601987,-1.4888548587941102,-0.7383967903889822,-1.0190536437411573,603.0
anderga01,2006,0.15197084768665672,-0.26571602287832613,-0.6739122832136979,-0.755721169396185,-0.7094867177280277,588.0
